actor_name,movies,revenues,costs,gross_profit,return,count
Ari Graynor,"[https://en.wikipedia.org/wiki/Celeste_and_Jesse_Forever, https://en.wikipedia.org/wiki/For_a_Good_Time,_Call..., https://en.wikipedia.org/wiki/Holy_Rollers_(film), https://en.wikipedia.org/wiki/The_Sitter_(2011_film), https://en.wikipedia.org/wiki/What%27s_Your_Number%3F]",69646562,47140000,-12316719,-0.261279571,5
Andrew Scott,[https://en.wikipedia.org/wiki/Victor_Frankenstein_(film)],34200000,40000000,-22900000,-0.5725,1
Waleed Zuaiter,[https://en.wikipedia.org/wiki/London_Has_Fallen],205800000,60000000,42900000,0.715,1
Sean Astin,"[https://en.wikipedia.org/wiki/Do_You_Believe%3F_(film), https://en.wikipedia.org/wiki/Moms%27_Night_Out]",24900000,7300000,5150000,0.705479452,2
Kellan Lutz,"[https://en.wikipedia.org/wiki/A_Nightmare_on_Elm_Street_(2010_film), https://en.wikipedia.org/wiki/Immortals_(2011_film), https://en.wikipedia.org/wiki/New_Moon_(2009_film), https://en.wikipedia.org/wiki/The_Expendables_3, https://en.wikipedia.org/wiki/The_Legend_of_Hercules, https://en.wikipedia.org/wiki/The_Twilight_Saga:_Breaking_Dawn_-_Part_1]",2040300000,447500000,572650000,1.279664804,6
Rachel Boston,[https://en.wikipedia.org/wiki/It%27s_a_Disaster],0,0,0,,1
Dave Holmes,[https://en.wikipedia.org/wiki/Hell_Baby],8785,2500000,-2495607.5,-0.998243,1
Werner Herzog,[https://en.wikipedia.org/wiki/Jack_Reacher_(film)],218300000,60000000,49150000,0.819166667,1
David Hyde Pierce,[https://en.wikipedia.org/wiki/The_Perfect_Host],48764,500000,-475618,-0.951236,1
Sergio Castellitto,[https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_Prince_Caspian],419700000,225000000,-15150000,-0.067333333,1
Henry Thomas,"[https://en.wikipedia.org/wiki/Dear_John_(2010_film), https://en.wikipedia.org/wiki/Ouija:_Origin_of_Evil]",196600000,34000000,64300000,1.891176471,2
Anna Faris,"[https://en.wikipedia.org/wiki/Alvin_and_the_Chipmunks:_Chipwrecked, https://en.wikipedia.org/wiki/Alvin_and_the_Chipmunks:_The_Squeakquel, https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_(film), https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_2, https://en.wikipedia.org/wiki/Movie_43, https://en.wikipedia.org/wiki/Scary_Movie_4, https://en.wikipedia.org/wiki/Take_Me_Home_Tonight_(film), https://en.wikipedia.org/wiki/The_Dictator_(2012_film), https://en.wikipedia.org/wiki/What%27s_Your_Number%3F, https://en.wikipedia.org/wiki/Yogi_Bear_(film)]",1932640005,558000000,408320002.5,0.731756277,10
Sidse Babett Knudsen,"[https://en.wikipedia.org/wiki/A_Hologram_for_the_King_(film), https://en.wikipedia.org/wiki/Inferno_(2016_film)]",227800000,105000000,8900000,0.084761905,2
Kyle Chandler,"[https://en.wikipedia.org/wiki/Super_8_(film), https://en.wikipedia.org/wiki/The_Spectacular_Now, https://en.wikipedia.org/wiki/The_Wolf_of_Wall_Street_(2013_film)]",659000000,152500000,177000000,1.160655738,3
Meagan Good,"[https://en.wikipedia.org/wiki/35_and_Ticking, https://en.wikipedia.org/wiki/Think_Like_a_Man, https://en.wikipedia.org/wiki/Think_Like_a_Man_Too]",166300000,36000000,47150000,1.309722222,3
Oona Chaplin,[https://en.wikipedia.org/wiki/The_Longest_Ride_(film)],64944815,34000000,-1527592.5,-0.044929191,1
Sandra Oh,"[https://en.wikipedia.org/wiki/Rabbit_Hole_(film), https://en.wikipedia.org/wiki/Ramona_and_Beezus]",32436897,18000000,-1781551.5,-0.098975083,2
Bob Sapp,[https://en.wikipedia.org/wiki/Conan_the_Barbarian_(2011_film)],48800000,90000000,-65600000,-0.728888889,1
Kristen Anderson-Lopez,[https://en.wikipedia.org/wiki/Winnie_the_Pooh_(2011_film)],50100000,30000000,-4950000,-0.165,1
Jo Lawry,[https://en.wikipedia.org/wiki/20_Feet_from_Stardom],5800000,1000000,1900000,1.9,1
Kaya Scodelario,[https://en.wikipedia.org/wiki/The_Maze_Runner_(film)],348300000,34000000,140150000,4.122058824,1
Brian Bosworth,[https://en.wikipedia.org/wiki/Do_You_Believe%3F_(film)],14400000,2300000,4900000,2.130434783,1
Liev Schreiber,"[https://en.wikipedia.org/wiki/Movie_43, https://en.wikipedia.org/wiki/Repo_Men, https://en.wikipedia.org/wiki/Salt_(2010_film), https://en.wikipedia.org/wiki/The_5th_Wave_(film), https://en.wikipedia.org/wiki/The_Butler, https://en.wikipedia.org/wiki/X-Men_Origins:_Wolverine]",1003909891,366000000,135954945.5,0.3714616,6
Jonah Hill,"[https://en.wikipedia.org/wiki/21_Jump_Street_(film), https://en.wikipedia.org/wiki/22_Jump_Street, https://en.wikipedia.org/wiki/Cyrus_(2010_comedy-drama_film), https://en.wikipedia.org/wiki/Get_Him_to_the_Greek, https://en.wikipedia.org/wiki/Hail,_Caesar!, https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_(film), https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2, https://en.wikipedia.org/wiki/Megamind, https://en.wikipedia.org/wiki/Moneyball_(film), https://en.wikipedia.org/wiki/Sausage_Party, https://en.wikipedia.org/wiki/The_Sitter_(2011_film), https://en.wikipedia.org/wiki/The_Watch_(2012_film), https://en.wikipedia.org/wiki/The_Wolf_of_Wall_Street_(2013_film), https://en.wikipedia.org/wiki/This_Is_the_End, https://en.wikipedia.org/wiki/True_Story_(film), https://en.wikipedia.org/wiki/War_Dogs_(2016_film)]",3093731520,982500000,564365760,0.574418076,16
"Mike ""The Miz"" Mizanin",[https://en.wikipedia.org/wiki/The_Marine_3:_Homefront],5000000,1500000,1000000,0.666666667,1
Dakota Fanning,"[https://en.wikipedia.org/wiki/American_Pastoral_(film), https://en.wikipedia.org/wiki/New_Moon_(2009_film), https://en.wikipedia.org/wiki/The_Benefactor_(film), https://en.wikipedia.org/wiki/The_Last_of_Robin_Hood, https://en.wikipedia.org/wiki/The_Runaways_(film), https://en.wikipedia.org/wiki/The_Twilight_Saga:_Eclipse]",1412881651,128000000,578440825.5,4.519068949,6
Kurtwood Smith,[https://en.wikipedia.org/wiki/RoboCop_(1987_film)],53400000,13000000,13700000,1.053846154,1
Kevin Dillon,[https://en.wikipedia.org/wiki/Entourage_(film)],49300000,39000000,-14350000,-0.367948718,1
Jason Schwartzman,"[https://en.wikipedia.org/wiki/A_Glimpse_Inside_the_Mind_of_Charles_Swan_III, https://en.wikipedia.org/wiki/Big_Eyes, https://en.wikipedia.org/wiki/Listen_Up_Philip, https://en.wikipedia.org/wiki/Moonrise_Kingdom, https://en.wikipedia.org/wiki/Saving_Mr._Banks, https://en.wikipedia.org/wiki/Scott_Pilgrim_vs._the_World]",263200000,146000000,-14400000,-0.098630137,6
James Gandolfini,"[https://en.wikipedia.org/wiki/Enough_Said_(film), https://en.wikipedia.org/wiki/The_Incredible_Burt_Wonderstone, https://en.wikipedia.org/wiki/Violet_%26_Daisy, https://en.wikipedia.org/wiki/Welcome_to_the_Rileys]",53034568,60000000,-33482716,-0.558045267,4
Robert Pattinson,"[https://en.wikipedia.org/wiki/Maps_to_the_Stars, https://en.wikipedia.org/wiki/New_Moon_(2009_film), https://en.wikipedia.org/wiki/Remember_Me_(2010_film), https://en.wikipedia.org/wiki/The_Twilight_Saga:_Breaking_Dawn_-_Part_1, https://en.wikipedia.org/wiki/The_Twilight_Saga:_Eclipse, https://en.wikipedia.org/wiki/Water_for_Elephants_(film)]",2297532889,312500000,836266444.5,2.676052622,6
Sally Hawkins,"[https://en.wikipedia.org/wiki/Blue_Jasmine, https://en.wikipedia.org/wiki/Godzilla_(2014_film), https://en.wikipedia.org/wiki/Paddington_(film)]",626600000,178000000,135300000,0.76011236,3
Will Yun Lee,[https://en.wikipedia.org/wiki/The_Wolverine_(film)],414800000,120000000,87400000,0.728333333,1
Skandar Keynes,"[https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_Prince_Caspian, https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_The_Voyage_of_the_Dawn_Treader]",835400000,380000000,37700000,0.099210526,2
Christopher Egan,"[https://en.wikipedia.org/wiki/Letters_to_Juliet, https://en.wikipedia.org/wiki/Resident_Evil:_Extinction]",227700000,75000000,38850000,0.518,2
Sarah Drew,[https://en.wikipedia.org/wiki/Moms%27_Night_Out],10500000,5000000,250000,0.05,1
Michael C. Hall,"[https://en.wikipedia.org/wiki/Cold_in_July_(film), https://en.wikipedia.org/wiki/Kill_Your_Darlings_(2013_film), https://en.wikipedia.org/wiki/Peep_World]",0,0,0,,3
Ahna O'Reilly,"[https://en.wikipedia.org/wiki/Fruitvale_Station, https://en.wikipedia.org/wiki/Jobs_(film)]",53300000,12900000,13750000,1.065891473,2
LeBron James,[https://en.wikipedia.org/wiki/Trainwreck_(film)],140800000,35000000,35400000,1.011428571,1
Martin Landau,[https://en.wikipedia.org/wiki/Frankenweenie_(2012_film)],81500000,39000000,1750000,0.044871795,1
Yvan Attal,[https://en.wikipedia.org/wiki/Anthony_Zimmer],0,0,0,,1
Riley Griffiths,[https://en.wikipedia.org/wiki/Super_8_(film)],260100000,50000000,80050000,1.601,1
Stephen Tobolowsky,[https://en.wikipedia.org/wiki/Peep_World],0,0,0,,1
David Allen Grier,[https://en.wikipedia.org/wiki/Road_Hard],0,0,0,,1
Jake Busey,[https://en.wikipedia.org/wiki/Crazy_Eyes_(film)],6106,10000000,-9996947,-0.9996947,1
Jon Tenney,"[https://en.wikipedia.org/wiki/Green_Lantern_(film), https://en.wikipedia.org/wiki/Legion_(2010_film)]",287800000,226000000,-82100000,-0.363274336,2
David Eigenberg,[https://en.wikipedia.org/wiki/Robosapien:_Rebooted],0,0,0,,1
Bobby Campo,[https://en.wikipedia.org/wiki/The_Final_Destination],186200000,40000000,53100000,1.3275,1
PenÃ©lope Cruz,"[https://en.wikipedia.org/wiki/Grimsby_(film), https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_On_Stranger_Tides, https://en.wikipedia.org/wiki/The_Counselor_(film), https://en.wikipedia.org/wiki/Zoolander_2]",1197200000,488500000,110100000,0.225383828,4
Michael Constantine,"[https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding, https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding_2]",457600000,23000000,205800000,8.947826087,2
MoisÃ©s Arias,[https://en.wikipedia.org/wiki/The_Kings_of_Summer],0,0,0,,1
Thomas Dekker,"[https://en.wikipedia.org/wiki/A_Nightmare_on_Elm_Street_(2010_film), https://en.wikipedia.org/wiki/Kaboom_(film)]",115600000,35000000,22800000,0.651428571,2
Will Forte,"[https://en.wikipedia.org/wiki/A_Good_Old_Fashioned_Orgy, https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_2, https://en.wikipedia.org/wiki/Keanu_(film), https://en.wikipedia.org/wiki/Life_of_Crime_(film), https://en.wikipedia.org/wiki/MacGruber_(film), https://en.wikipedia.org/wiki/Nebraska_(film), https://en.wikipedia.org/wiki/She%27s_Funny_That_Way]",333500000,127000000,39750000,0.312992126,7
Gabriel Macht,[https://en.wikipedia.org/wiki/Middle_Men_(film)],754301,20000000,-19622849.5,-0.981142475,1
Rae'Ven Larrymore Kelly,[https://en.wikipedia.org/wiki/Preacher%27s_Kid_(film)],515065,3000000,-2742467.5,-0.914155833,1
"Shad ""Bow Wow"" Moss",[https://en.wikipedia.org/wiki/Madea%27s_Big_Happy_Family_(film)],54161287,25000000,2080643.5,0.08322574,1
Jerry Trimble,[https://en.wikipedia.org/wiki/The_Package_(2013_film)],0,0,0,,1
Charlize Theron,"[https://en.wikipedia.org/wiki/A_Million_Ways_to_Die_in_the_West, https://en.wikipedia.org/wiki/Kubo_and_the_Two_Strings, https://en.wikipedia.org/wiki/Mad_Max:_Fury_Road, https://en.wikipedia.org/wiki/Prometheus_(2012_film), https://en.wikipedia.org/wiki/Snow_White_%26_the_Huntsman, https://en.wikipedia.org/wiki/Snow_White_and_the_Huntsman, https://en.wikipedia.org/wiki/The_Huntsman:_Winter%27s_War, https://en.wikipedia.org/wiki/Young_Adult_(film)]",1925350000,837000000,125675000,0.150149343,8
Jason O'Mara,"[https://en.wikipedia.org/wiki/One_for_the_Money_(film), https://en.wikipedia.org/wiki/Resident_Evil:_Extinction]",184600000,85000000,7300000,0.085882353,2
Breckin Meyer,[https://en.wikipedia.org/wiki/3_Geezers!],0,0,0,,1
Nolan Sotillo,[https://en.wikipedia.org/wiki/Prom_(film)],10100000,8000000,-2950000,-0.36875,1
Seiji Miyaguchi,[https://en.wikipedia.org/wiki/Seven_Samurai],0,0,0,,1
Paul Scheer,[https://en.wikipedia.org/wiki/Hell_Baby],8785,2500000,-2495607.5,-0.998243,1
Danila Kozlovsky,"[https://en.wikipedia.org/wiki/Hardcore_Henry, https://en.wikipedia.org/wiki/Vampire_Academy_(film)]",29700000,32000000,-17150000,-0.5359375,2
Zach Galifianakis,"[https://en.wikipedia.org/wiki/Due_Date, https://en.wikipedia.org/wiki/It%27s_Kind_of_a_Funny_Story_(film), https://en.wikipedia.org/wiki/Keeping_Up_with_the_Joneses_(film), https://en.wikipedia.org/wiki/Masterminds_(2016_film), https://en.wikipedia.org/wiki/Puss_in_Boots_(2011_film), https://en.wikipedia.org/wiki/The_Campaign_(film), https://en.wikipedia.org/wiki/The_Hangover:_Part_II, https://en.wikipedia.org/wiki/The_Hangover_(film), https://en.wikipedia.org/wiki/The_Hangover_Part_II, https://en.wikipedia.org/wiki/The_Hangover_Part_III, https://en.wikipedia.org/wiki/You_Are_Here_(2013_film), https://en.wikipedia.org/wiki/Youth_in_Revolt_(film)]",2959551093,679000000,800775546.5,1.179345429,12
Anna Paquin,"[https://en.wikipedia.org/wiki/Margaret_(2011_film), https://en.wikipedia.org/wiki/Straight_A%27s, https://en.wikipedia.org/wiki/The_Good_Dinosaur, https://en.wikipedia.org/wiki/The_Romantics_(film), https://en.wikipedia.org/wiki/X-Men:_Days_of_Future_Past]",1086081568,395500000,147540784,0.373048759,5
Harry Lennix,[https://en.wikipedia.org/wiki/Barbershop_2:_Back_in_Business],66000000,30000000,3000000,0.1,1
Samantha Morton,[https://en.wikipedia.org/wiki/John_Carter_(film)],284100000,250000000,-107950000,-0.4318,1
Bill Nighy,"[https://en.wikipedia.org/wiki/Arthur_Christmas, https://en.wikipedia.org/wiki/I,_Frankenstein, https://en.wikipedia.org/wiki/Jack_the_Giant_Slayer, https://en.wikipedia.org/wiki/Norm_of_the_North, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_At_World%27s_End, https://en.wikipedia.org/wiki/Rango_(2011_film), https://en.wikipedia.org/wiki/The_Second_Best_Exotic_Marigold_Hotel, https://en.wikipedia.org/wiki/Total_Recall_(2012_film), https://en.wikipedia.org/wiki/Underworld:_Rise_of_the_Lycans, https://en.wikipedia.org/wiki/Wrath_of_the_Titans]",2333600000,1123000000,43800000,0.039002671,10
Andrew Dice Clay,[https://en.wikipedia.org/wiki/Blue_Jasmine],97500000,18000000,30750000,1.708333333,1
Eron Tabor,[https://en.wikipedia.org/wiki/I_Spit_on_Your_Grave],0,0,0,,1
TÃ¡ta Vega,[https://en.wikipedia.org/wiki/20_Feet_from_Stardom],5800000,1000000,1900000,1.9,1
Peter Riegert,[https://en.wikipedia.org/wiki/American_Pastoral_(film)],0,0,0,,1
James Caan,"[https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_(film), https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_2, https://en.wikipedia.org/wiki/Detachment_(film), https://en.wikipedia.org/wiki/Middle_Men_(film)]",518054301,198000000,61027150.5,0.308217932,4
David Shannon,[https://en.wikipedia.org/wiki/Saving_Christmas],2800000,500000,900000,1.8,1
Tabu,[https://en.wikipedia.org/wiki/Life_of_Pi_(film)],609000000,120000000,184500000,1.5375,1
Kevin Zegers,"[https://en.wikipedia.org/wiki/Frozen_(2010_American_film), https://en.wikipedia.org/wiki/The_Mortal_Instruments:_City_of_Bones]",90600000,60000000,-14700000,-0.245,2
Mike Myers,"[https://en.wikipedia.org/wiki/Shrek_Forever_After, https://en.wikipedia.org/wiki/Shrek_the_Third]",1551600000,295000000,480800000,1.629830508,2
Auli'i Cravalho,[https://en.wikipedia.org/wiki/Moana_(2016_film)],555200000,150000000,127600000,0.850666667,1
Anneliese van der Pol,[https://en.wikipedia.org/wiki/Vampires_Suck],80500000,20000000,20250000,1.0125,1
Lloyd Hollar,[https://en.wikipedia.org/wiki/The_Crazies_(1973_film)],143784,275000,-203108,-0.738574545,1
R. A. Mihailoff,[https://en.wikipedia.org/wiki/Hatchet_II],0,0,0,,1
Emma Bell,"[https://en.wikipedia.org/wiki/Final_Destination_5, https://en.wikipedia.org/wiki/Frozen_(2010_American_film)]",157900000,40000000,38950000,0.97375,2
Ned Beatty,"[https://en.wikipedia.org/wiki/Rampart_(film), https://en.wikipedia.org/wiki/Rango_(2011_film), https://en.wikipedia.org/wiki/Toy_Story_3]",1312700000,335000000,321350000,0.959253731,3
Karen Gillan,"[https://en.wikipedia.org/wiki/Guardians_of_the_Galaxy_(film), https://en.wikipedia.org/wiki/Oculus_(film)]",817300000,237300000,171350000,0.722081753,2
Jenn Murray,[https://en.wikipedia.org/wiki/Love_%26_Friendship],19600000,3000000,6800000,2.266666667,1
Wu Jiang,[https://en.wikipedia.org/wiki/Snow_Flower_and_the_Secret_Fan_(film)],11348205,6000000,-325897.5,-0.05431625,1
James Allen McCune,[https://en.wikipedia.org/wiki/Blair_Witch_(film)],45200000,5000000,17600000,3.52,1
Lukas Haas,"[https://en.wikipedia.org/wiki/Jobs_(film), https://en.wikipedia.org/wiki/Red_Riding_Hood_(2011_film)]",125062162,54000000,8531081,0.157982981,2
Dave Franco,"[https://en.wikipedia.org/wiki/21_Jump_Street_(film), https://en.wikipedia.org/wiki/Neighbors_(2014_film), https://en.wikipedia.org/wiki/Neighbors_2:_Sorority_Rising, https://en.wikipedia.org/wiki/Nerve_(2016_film), https://en.wikipedia.org/wiki/Now_You_See_Me_(film), https://en.wikipedia.org/wiki/Now_You_See_Me_2, https://en.wikipedia.org/wiki/Unfinished_Business_(2015_film), https://en.wikipedia.org/wiki/Warm_Bodies_(film)]",1481600000,363000000,377800000,1.04077135,8
Heather Burns,[https://en.wikipedia.org/wiki/The_Fitzgerald_Family_Christmas],0,0,0,,1
Olivia Williams,"[https://en.wikipedia.org/wiki/Sabotage_(2014_film), https://en.wikipedia.org/wiki/Seventh_Son_(film)]",131700000,130000000,-64150000,-0.493461538,2
Jonny Weston,"[https://en.wikipedia.org/wiki/About_Cherry, https://en.wikipedia.org/wiki/Chasing_Mavericks, https://en.wikipedia.org/wiki/Project_Almanac]",41500000,32000000,-11250000,-0.3515625,3
Sam Elliott,"[https://en.wikipedia.org/wiki/Draft_Day, https://en.wikipedia.org/wiki/Ghost_Rider_(2007_film), https://en.wikipedia.org/wiki/The_Good_Dinosaur]",590400000,310000000,-14800000,-0.047741935,3
Lucas Black,"[https://en.wikipedia.org/wiki/42_(film), https://en.wikipedia.org/wiki/Get_Low_(film), https://en.wikipedia.org/wiki/Legion_(2010_film), https://en.wikipedia.org/wiki/Seven_Days_in_Utopia]",179500000,80500000,9250000,0.114906832,4
Kim Cattrall,"[https://en.wikipedia.org/wiki/Sex_and_the_City:_The_Movie, https://en.wikipedia.org/wiki/Sex_and_the_City_2]",709800000,160000000,194900000,1.218125,2
Sam Trammell,[https://en.wikipedia.org/wiki/The_Fault_in_Our_Stars_(film)],307200000,12000000,141600000,11.8,1
Charlie Day,"[https://en.wikipedia.org/wiki/Going_the_Distance_(2010_film), https://en.wikipedia.org/wiki/Horrible_Bosses, https://en.wikipedia.org/wiki/Horrible_Bosses_2, https://en.wikipedia.org/wiki/Pacific_Rim_(film)]",770400000,314000000,71200000,0.226751592,4
Jessica Barth,[https://en.wikipedia.org/wiki/Ted_2],216700000,68000000,40350000,0.593382353,1
Brian Boland,[https://en.wikipedia.org/wiki/Paranormal_Activity_2],177500000,3000000,85750000,28.58333333,1
Robert Loggia,[https://en.wikipedia.org/wiki/Independence_Day_(1996_film)],817400000,75000000,333700000,4.449333333,1
Roxane Mesquida,"[https://en.wikipedia.org/wiki/Kaboom_(film), https://en.wikipedia.org/wiki/Kiss_of_the_Damned]",0,0,0,,2
Ronny Cox,[https://en.wikipedia.org/wiki/RoboCop_(1987_film)],53400000,13000000,13700000,1.053846154,1
Darren Criss,"[https://en.wikipedia.org/wiki/Girl_Most_Likely, https://en.wikipedia.org/wiki/Glee:_The_3D_Concert_Movie]",18700000,9000000,350000,0.038888889,2
Shameik Moore,[https://en.wikipedia.org/wiki/Dope_(2015_film)],18000000,7000000,2000000,0.285714286,1
Robbie Amell,"[https://en.wikipedia.org/wiki/Max_(2015_film), https://en.wikipedia.org/wiki/Nine_Lives_(2016_film), https://en.wikipedia.org/wiki/The_Duff]",131700000,58500000,7350000,0.125641026,3
DeRay Davis,[https://en.wikipedia.org/wiki/21_Jump_Street_(film)],201500000,55000000,45750000,0.831818182,1
Johnny Depp,"[https://en.wikipedia.org/wiki/A_Nightmare_on_Elm_Street_(1984_film), https://en.wikipedia.org/wiki/Alice_in_Wonderland_(2010_film), https://en.wikipedia.org/wiki/Black_Mass_(film), https://en.wikipedia.org/wiki/Dark_Shadows_(film), https://en.wikipedia.org/wiki/Into_the_Woods_(film), https://en.wikipedia.org/wiki/Mortdecai_(film), https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_At_World%27s_End, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_On_Stranger_Tides, https://en.wikipedia.org/wiki/Rango_(2011_film), https://en.wikipedia.org/wiki/The_Lone_Ranger_(2013_film), https://en.wikipedia.org/wiki/The_Rum_Diary_(film), https://en.wikipedia.org/wiki/The_Tourist_(2010_film), https://en.wikipedia.org/wiki/Transcendence_(2014_film)]",4576000000,1748300000,539700000,0.30869988,13
Ryan Guzman,"[https://en.wikipedia.org/wiki/Everybody_Wants_Some!!_(film), https://en.wikipedia.org/wiki/Step_Up:_All_In, https://en.wikipedia.org/wiki/Step_Up_Revolution, https://en.wikipedia.org/wiki/The_Boy_Next_Door_(film)]",293100000,92000000,54550000,0.592934783,4
Thandie Newton,"[https://en.wikipedia.org/wiki/For_Colored_Girls, https://en.wikipedia.org/wiki/Good_Deeds, https://en.wikipedia.org/wiki/The_Chronicles_of_Riddick]",189400000,140000000,-45300000,-0.323571429,3
Sterling Beaumon,[https://en.wikipedia.org/wiki/The_Pretty_One],0,0,0,,1
Louis C.K.,"[https://en.wikipedia.org/wiki/Blue_Jasmine, https://en.wikipedia.org/wiki/The_Secret_Life_of_Pets]",973000000,93000000,393500000,4.231182796,2
Josh Stewart,[https://en.wikipedia.org/wiki/The_Collection_(film)],8900000,10000000,-5550000,-0.555,1
David Krumholtz,[https://en.wikipedia.org/wiki/Sausage_Party],140700000,19000000,51350000,2.702631579,1
Christina Milian,[https://en.wikipedia.org/wiki/Baggage_Claim_(film)],22456509,8500000,2728254.5,0.320971118,1
Sandrine Holt,[https://en.wikipedia.org/wiki/Underworld:_Awakening],160100000,70000000,10050000,0.143571429,1
Emma Stone,"[https://en.wikipedia.org/wiki/Aloha_(film), https://en.wikipedia.org/wiki/Crazy,_Stupid,_Love., https://en.wikipedia.org/wiki/Easy_A, https://en.wikipedia.org/wiki/Gangster_Squad_(film), https://en.wikipedia.org/wiki/La_La_Land_(film), https://en.wikipedia.org/wiki/Magic_in_the_Moonlight, https://en.wikipedia.org/wiki/Marmaduke_(film), https://en.wikipedia.org/wiki/Movie_43, https://en.wikipedia.org/wiki/Paper_Man_(2009_film), https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_(2012_film), https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_2, https://en.wikipedia.org/wiki/The_Croods, https://en.wikipedia.org/wiki/The_Help_(film)]",3130600000,862800000,702500000,0.81420955,13
Queen Latifah,"[https://en.wikipedia.org/wiki/Barbershop_2:_Back_in_Business, https://en.wikipedia.org/wiki/Ice_Age:_Collision_Course, https://en.wikipedia.org/wiki/Ice_Age:_Continental_Drift, https://en.wikipedia.org/wiki/Ice_Age:_Dawn_of_the_Dinosaurs, https://en.wikipedia.org/wiki/Joyful_Noise_(film), https://en.wikipedia.org/wiki/Just_Wright, https://en.wikipedia.org/wiki/Miracles_from_Heaven_(film), https://en.wikipedia.org/wiki/The_Dilemma, https://en.wikipedia.org/wiki/Valentine%27s_Day_(2010_film)]",2650428376,492000000,833214188,1.693524772,9
Bokuzen Hidari,[https://en.wikipedia.org/wiki/Seven_Samurai],0,0,0,,1
Ana de Armas,"[https://en.wikipedia.org/wiki/Hands_of_Stone, https://en.wikipedia.org/wiki/War_Dogs_(2016_film)]",91200000,60000000,-14400000,-0.24,2
Ming-Na Wen,[https://en.wikipedia.org/wiki/The_Darkness_(film)],10900000,4000000,1450000,0.3625,1
Erik Knudsen,[https://en.wikipedia.org/wiki/Scream_4],97100000,40000000,8550000,0.21375,1
Mandy Moore,[https://en.wikipedia.org/wiki/Tangled_(2010_film)],591800000,260000000,35900000,0.138076923,1
Jenna Fischer,"[https://en.wikipedia.org/wiki/A_Little_Help, https://en.wikipedia.org/wiki/Hall_Pass_(film), https://en.wikipedia.org/wiki/Solitary_Man_(film)]",88224782,51000000,-6887609,-0.135051157,3
Stephen McHattie,[https://en.wikipedia.org/wiki/The_Tall_Man_(2012_film)],5212903,18200000,-15593548.5,-0.856788379,1
VerÃ_nica Echegui,[https://en.wikipedia.org/wiki/The_Cold_Light_of_Day_(2012_film)],16900000,20000000,-11550000,-0.5775,1
Stephen Amell,[https://en.wikipedia.org/wiki/Teenage_Mutant_Ninja_Turtles:_Out_of_the_Shadows],245600000,135000000,-12200000,-0.09037037,1
Thomas McDonell,"[https://en.wikipedia.org/wiki/Fun_Size, https://en.wikipedia.org/wiki/Prom_(film)]",21500000,22000000,-11250000,-0.511363636,2
Dave England,"[https://en.wikipedia.org/wiki/Jackass_3-D, https://en.wikipedia.org/wiki/Jackass_Number_Two]",256300000,31500000,96650000,3.068253968,2
Thomas Lennon,[https://en.wikipedia.org/wiki/Hell_Baby],8785,2500000,-2495607.5,-0.998243,1
Jack Davenport,[https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_At_World%27s_End],963400000,300000000,181700000,0.605666667,1
Nate Torrence,"[https://en.wikipedia.org/wiki/She%27s_Out_of_My_League, https://en.wikipedia.org/wiki/Zootopia]",1073800000,170000000,366900000,2.158235294,2
Gina Gershon,[https://en.wikipedia.org/wiki/Killer_Joe_(film)],3700000,10000000,-8150000,-0.815,1
Joel David Moore,"[https://en.wikipedia.org/wiki/CBGB_(film), https://en.wikipedia.org/wiki/Shark_Night_3D]",40136479,25000000,-4931760.5,-0.19727042,2
Ambyr Childers,[https://en.wikipedia.org/wiki/We_Are_What_We_Are_(2013_film)],0,0,0,,1
Johnny Knoxville,"[https://en.wikipedia.org/wiki/Elvis_%26_Nixon, https://en.wikipedia.org/wiki/Jackass_3-D, https://en.wikipedia.org/wiki/Jackass_Number_Two, https://en.wikipedia.org/wiki/Jackass_Presents:_Bad_Grandpa, https://en.wikipedia.org/wiki/Men_in_Black_II, https://en.wikipedia.org/wiki/Movie_43, https://en.wikipedia.org/wiki/The_Last_Stand_(2013_film)]",932000000,241500000,224500000,0.929606625,7
