,"
Production
companies
","
Production
company
1072,"



Troublemaker Studios
Dimension Films



",,"


March 28, 2005 (2005-03-28) (Mann National Theater)[1]
April 1, 2005 (2005-04-01) (United States)





",124 minutes,"Sin City
by Frank Miller",$158.8 million[2],$40 million[2],,Robert Rodriguez,United States,"


Frank Miller
Robert Rodriguez
Quentin Tarantino (special guest director)


",Miramax Films,Robert Rodriguez,,,English,,,"


John Debney
Graeme Revell
Robert Rodriguez


",,"


Elizabeth Avellan
Frank Miller
Robert Rodriguez


",,,"


Bruce Willis
Mickey Rourke
Clive Owen
Jessica Alba
Benicio del Toro
Brittany Murphy
Elijah Wood


",,,"


Frank Miller
Robert Rodriguez


",https://en.wikipedia.org/wiki/Sin_City_(film),Sin City,"



Troublemaker Studios
Dimension Films



",158800000.0,<type 'float'>,40000000.0,<type 'float'>,"[2005-03-28 00:00:00, 2005-04-01 00:00:00]",2005,4,4/1
1073,,"
Legendary Pictures
Brothers Dowdle
","


August 29, 2014 (2014-08-29)






",93 minutes[1],,$41.8–41.9 million[4][3],$5 million[3],,Léo Hinstin,United States[2],John Erick Dowdle,Universal Pictures,Elliot Greenberg,,,English,,,Keefus Ciancia,,"


Thomas Tull
Jon Jashni
Drew Dowdle
Patrick Aiello


",,,"


Perdita Weeks
Ben Feldman
Edwin Hodge
François Civil
Marion Lambert
Ali Marhyar


",,,"


Drew Dowdle
John Erick Dowdle


","https://en.wikipedia.org/wiki/As_Above,_So_Below_(film)","As Above, So Below","
Legendary Pictures
Brothers Dowdle
",41800000.0,<type 'float'>,5000000.0,<type 'float'>,[2014-08-29 00:00:00],2014,8,8/29
1074,,,"


September 12, 2014 (2014-09-12)[1]






",99 minutes[2],"Atlas Shrugged
by Ayn Rand","$851,690[3]",$5 million[3],,Gale Tattersall,United States,J. James Manera,Atlas Distribution Company,Tony Ciccone,,,English,,,Elia Cmiral,,"Harmon Kaslow
John Aglialoro","J. James Manera
Harmon Kaslow
John Aglialoro",,"Laura Regan
Kristoffer Polaha
Joaquim de Almeida",,,,https://en.wikipedia.org/wiki/Atlas_Shrugged:_Part_III,Atlas Shrugged Part III: Who Is John Galt?,,851690.0,<type 'float'>,5000000.0,<type 'float'>,[2014-09-12 00:00:00],2014,9,9/12
1075,,"
Either Or Productions
","


October 12, 2012 (2012-10-12)






",112 minutes,"Atlas Shrugged
by Ayn Rand","$3,336,053[2]",$10 million[1],,Ross Berryman,United States,John Putch,Atlas Distribution Company,John Gilbert,,,English,,,"


Chris P. Bacon
Ash Brown
Gregg Benedict


",,"


Harmon Kaslow
John Aglialoro
Jeff Freilich


","


Duke Sandefur
Brian Patrick O'Toole
Duncan Scott


",,"


Samantha Mathis
Jason Beghe
Esai Morales
Patrick Fabian
Kim Rhodes
Richard T. Jones
D.B. Sweeney


",,,,https://en.wikipedia.org/wiki/Atlas_Shrugged:_Part_II,Atlas Shrugged: Part II,"
Either Or Productions
",3336053.0,<type 'float'>,10000000.0,<type 'float'>,[2012-10-12 00:00:00],2012,10,10/12
1076,,"
Alcon Entertainment
Flash Film Works
","


September 12, 2014 (2014-09-12)






",107 minutes[2],,$57.8 million[3],$36 million[3],,Daryn Okada,United States,Charles Martin Smith,Warner Bros. Pictures,Harvey Rosenstock,,,English,,,Rachel Portman[1],,"Robert Engelman
Broderick Johnson
Andrew A. Kosove",,,"Nathan Gamble
Harry Connick, Jr.
Ashley Judd
Kris Kristofferson
Cozi Zuehlsdorff
Morgan Freeman",,,Charles Martin Smith,https://en.wikipedia.org/wiki/Dolphin_Tale_2,Dolphin Tale 2,"
Alcon Entertainment
Flash Film Works
",57800000.0,<type 'float'>,36000000.0,<type 'float'>,[2014-09-12 00:00:00],2014,9,9/12
1077,,"
Alcon Entertainment[1]
","


September 23, 2011 (2011-09-23)






",113 minutes[2],,$95.9 million[4],$37 million[3],,Karl Walter Lindenlaub,United States,Charles Martin Smith,Warner Bros. Pictures,Harvey Rosenstock,,,English,,,Mark Isham,,"


Richard Ingber
Broderick Johnson
Andrew A. Kosove


",,,"


Nathan Gamble
Harry Connick, Jr
Ashley Judd
Kris Kristofferson
Cozi Zuehlsdorff
Morgan Freeman


",,,"


Karen Janszen
Noam Dromi


",https://en.wikipedia.org/wiki/Dolphin_Tale,Dolphin Tale,"
Alcon Entertainment[1]
",95900000.0,<type 'float'>,37000000.0,<type 'float'>,[2011-09-23 00:00:00],2011,9,9/23
1078,,"
Fewlas Entertainment
","


March 7, 2014 (2014-03-07) (SXSW)
September 12, 2014 (2014-09-12) (United States)





",87 minutes,,"$9,318[1]","$1,000,000",,Kyle Klutz,United States,Leigh Janiak,Magnolia Pictures,Christopher S. Capp,,,English,,,Heather McIntosh,,"Patrick Baker
Esme Howard",,,"Rose Leslie
Harry Treadaway
Ben Huber
Hanna Brown",,,"Phil Graziadei
Leigh Janiak",https://en.wikipedia.org/wiki/Honeymoon_(2014_film),Honeymoon,"
Fewlas Entertainment
",9318.0,<type 'float'>,1000000.0,<type 'float'>,"[2014-03-07 00:00:00, 2014-09-12 00:00:00]",2014,9,9/12
1079,,"
Will Packer Productions
","


September 12, 2014 (2014-09-12)






",84 minutes,,$54.3 million[2],$13.2 million[2],,Michael Barrett,United States,Sam Miller,Screen Gems,Randy Bricker,,,English,,,Paul Haslinger[1],,"Will Packer
Lee Clay",,,"Idris Elba
Taraji P. Henson",,,Aimée Lagos,https://en.wikipedia.org/wiki/No_Good_Deed_(2014_film),No Good Deed,"
Will Packer Productions
",54300000.0,<type 'float'>,13200000.0,<type 'float'>,[2014-09-12 00:00:00],2014,9,9/12
1080,,"



HanWay Films
Snoot Entertainment



","


January 17, 2014 (2014-01-17) (Sundance)
September 17, 2014 (2014-09-17) (United States)





",100 minutes[1],,$2.4 million[2],,,Robby Baumgartner,United States,Adam Wingard,Picturehouse,Adam Wingard,,,English,,,Steve Moore,,"


Jessica Calder
Keith Calder


",,,"


Dan Stevens
Maika Monroe
Leland Orser
Sheila Kelley
Brendan Meyer
Lance Reddick


",,,Simon Barrett,https://en.wikipedia.org/wiki/The_Guest_(film),The Guest,"



HanWay Films
Snoot Entertainment



",2400000.0,<type 'float'>,,,"[2014-01-17 00:00:00, 2014-09-17 00:00:00]",2014,9,9/17
1081,,"



Cross Creek Pictures
Endgame Entertainment
1984 Private Defense Contractors
Exclusive Media
Jersey Films
Double Feature Films



","


September 19, 2014 (2014-09-19)






",114 minutes[1],"A Walk Among the Tombstones
by Lawrence Block",$62.1 million[3],$28 million[2],,Mihai Mălaimare Jr.,United States,Scott Frank,Universal Pictures,Jill Savitt,,,English,,,Carlos Rafael Rivera,,"


Danny DeVito
Michael Shamberg
Stacey Sher
Brian Oliver
Tobin Armbrust


",Scott Frank,,"


Liam Neeson
Dan Stevens
David Harbour
Brian Bradley
Boyd Holbrook


",,,,https://en.wikipedia.org/wiki/A_Walk_Among_the_Tombstones_(film),A Walk Among the Tombstones,"



Cross Creek Pictures
Endgame Entertainment
1984 Private Defense Contractors
Exclusive Media
Jersey Films
Double Feature Films



",62100000.0,<type 'float'>,28000000.0,<type 'float'>,[2014-09-19 00:00:00],2014,9,9/19
1082,,"



Gotham Group
Temple Hill Entertainment
TSG Entertainment



","


September 19, 2014 (2014-09-19) (United States)






",113 minutes,"The Maze Runner
by James Dashner",$348.3 million[1],$34 million[1][2],,Enrique Chediak,United States,Wes Ball,20th Century Fox,Dan Zimmerman,,,English,,,John Paesano,,"


Ellen Goldsmith-Vein
Wyck Godfrey
Marty Bowen
Lee Stollman


","


Noah Oppenheim
Grant Pierce Myers
T.S. Nowlin


",,"


Dylan O'Brien
Kaya Scodelario
Thomas Brodie-Sangster
Will Poulter
Patricia Clarkson


",,,,https://en.wikipedia.org/wiki/The_Maze_Runner_(film),The Maze Runner,"



Gotham Group
Temple Hill Entertainment
TSG Entertainment



",348300000.0,<type 'float'>,34000000.0,<type 'float'>,[2014-09-19 00:00:00],2014,9,9/19
1083,,"



Duplass Brothers Productions
Venture Forth



","


January 19, 2014 (2014-01-19) (Sundance)
September 12, 2014 (2014-09-12) (United States)





",93 minutes,,$5.7 million[3],$1 million[2],,Reed Morano,United States,Craig Johnson,Roadside Attractions,Jennifer Lee,,,English,,,Nathan Larson,,"


Stephanie Langhoff
Jennifer Lee
Jacob Pechenik[1]


",,,"


Bill Hader
Kristen Wiig


",,,"


Craig Johnson
Mark Heyman


",https://en.wikipedia.org/wiki/The_Skeleton_Twins,The Skeleton Twins,"



Duplass Brothers Productions
Venture Forth



",5700000.0,<type 'float'>,1000000.0,<type 'float'>,"[2014-01-19 00:00:00, 2014-09-12 00:00:00]",2014,9,9/12
1084,,"
Spring Creek Productions
21 Laps Entertainment
","


September 19, 2014 (2014-09-19)






",103 minutes[1],"This Is Where I Leave You
by Jonathan Tropper",$41.3 million[2],$19.8 million[2],,Terry Stacey,United States,Shawn Levy,Warner Bros. Pictures,Dean Zimmerman,,,English,,,Michael Giacchino,,"Shawn Levy
Paula Weinstein
Jeffrey Levine",,,"Jason Bateman
Tina Fey
Adam Driver
Rose Byrne
Corey Stoll
Kathryn Hahn
Connie Britton
Timothy Olyphant
Dax Shepard
Debra Monk
Jane Fonda",,,Jonathan Tropper,https://en.wikipedia.org/wiki/This_Is_Where_I_Leave_You,This Is Where I Leave You,"
Spring Creek Productions
21 Laps Entertainment
",41300000.0,<type 'float'>,19800000.0,<type 'float'>,[2014-09-19 00:00:00],2014,9,9/19
1085,,"



Demarest Films
SModcast Pictures



","


September 6, 2014 (2014-09-06) (TIFF)
September 19, 2014 (2014-09-19) (United States)





",101 minutes,"SModcast #259:
The Walrus & the Carpenter
by Kevin Smith and Scott Mosier",$1.9 million[1],$3 million,,James Laxton,United States,Kevin Smith,A24,Kevin Smith,,,English,,,Christopher Drake,,"


William D. Johnson
Sam Englebardt
Shannon McIntosh
David Greathouse


",,,"


Michael Parks
Justin Long
Haley Joel Osment
Génesis Rodríguez


",,,Kevin Smith,https://en.wikipedia.org/wiki/Tusk_(2014_film),Tusk,"



Demarest Films
SModcast Pictures



",1900000.0,<type 'float'>,3000000.0,<type 'float'>,"[2014-09-06 00:00:00, 2014-09-19 00:00:00]",2014,9,9/19
1086,,"
Laika
","


August 31, 2014 (2014-08-31) (Venice)
September 26, 2014 (2014-09-26) (United States)





",96 minutes[2],"Here Be Monsters!
by Alan Snow",$109.3 million[4],$60 million[3],,,United States,"


Graham Annable
Anthony Stacchi


",Focus Features,Edie Bleiman,,,English,,,Dario Marianelli[1],,"


David Ichioka
Travis Knight


","


Irena Brignull
Adam Pava


",,"


Ben Kingsley
Isaac Hempstead Wright
Elle Fanning
Dee Bradley Baker
Steven Blum
Toni Collette
Jared Harris
Nick Frost
Richard Ayoade
Tracy Morgan
Simon Pegg


",,,,https://en.wikipedia.org/wiki/The_Boxtrolls,The Boxtrolls,"
Laika
",109300000.0,<type 'float'>,60000000.0,<type 'float'>,"[2014-08-31 00:00:00, 2014-09-26 00:00:00]",2014,9,9/26
1087,,"
Village Roadshow Pictures
Escape Artists
","


September 7, 2014 (2014-09-07) (TIFF)
September 26, 2014 (2014-09-26) (United States)





",132 minutes[1],"The Equalizer
by Michael Sloan
Richard Lindheim",$192.3 million[2],$55 million[2],,Mauro Fiore,United States,Antoine Fuqua,Columbia Pictures,John Refoua,,,English,,,Harry Gregson-Williams,,"Todd Black
Jason Blumenthal
Denzel Washington
Alex Siskin
Steve Tisch
Mace Neufeld
Tony Eldridge
Michael Sloan",Richard Wenk,,"Denzel Washington
Marton Csokas
Chloë Grace Moretz
David Harbour
Bill Pullman
Melissa Leo",,,,https://en.wikipedia.org/wiki/The_Equalizer_(film),The Equalizer,"
Village Roadshow Pictures
Escape Artists
",192300000.0,<type 'float'>,55000000.0,<type 'float'>,"[2014-09-07 00:00:00, 2014-09-26 00:00:00]",2014,9,9/26
1088,,"
City On a Hill Studios
","


September 26, 2014 (2014-09-26)






",116 minutes,,"$1,009,620[1]",,,Kevin Bryan,United States,Richard Ramsey,Samuel Goldwyn Films,Jared Hardy,,,English,,,Vince Emmett,,Shane Sooter,,,"Alan Powell
Ali Faulkner
Caitlin Nicol-Thomas
Danny Vinson",,,Richard Ramsey,https://en.wikipedia.org/wiki/The_Song_(2014_film),The Song,"
City On a Hill Studios
",1009620.0,<type 'float'>,,,[2014-09-26 00:00:00],2014,9,9/26
1089,,"



StudioCanal
Working Title Films



","


February 11, 2014 (2014-02-11) (Berlin)
April 16, 2014 (2014-04-16) (United Kingdom)
August 28, 2014 (2014-08-28) (United States[1])




",97 minutes[2],"The Two Faces of January
by Patricia Highsmith",$4.5 million[3],,,,"


United States
United Kingdom
France


",Hossein Amini,"


StudioCanal
Magnolia Pictures
Universal Studios
Entertainment One


","


Nicolas Chaudeurge
Jon Harris


",,,"English
Greek
Turkish",,,Alberto Iglesias,,"


Tom Sternberg
Tim Bevan
Eric Fellner
Robyn Slovo


",Hossein Amini,,"


Viggo Mortensen
Kirsten Dunst
Oscar Isaac


",,,,https://en.wikipedia.org/wiki/The_Two_Faces_of_January_(film),The Two Faces of January,"



StudioCanal
Working Title Films



",4500000.0,<type 'float'>,,,"[2014-02-11 00:00:00, 2014-04-16 00:00:00, 2014-08-28 00:00:00]",2014,8,8/28
1090,,"



New Line Cinema
Atomic Monster Productions
The Safran Company
RatPac Entertainment



","


September 26, 2014 (2014-09-26) (Russia[1])








October 3, 2014 (2014-10-03) (United States)






",100 minutes[2],,$256.9 million,$6.5 million,,James Kniest,United States,John R. Leonetti,Warner Bros. Pictures,Tom Elkins,,,English,,,Joseph Bishara,,"Peter Safran
James Wan",,,"


Annabelle Wallis
Ward Horton
Alfre Woodard


",,,Gary Dauberman,https://en.wikipedia.org/wiki/Annabelle_(film),Annabelle,"



New Line Cinema
Atomic Monster Productions
The Safran Company
RatPac Entertainment



",256900000.0,<type 'float'>,6500000.0,<type 'float'>,"[2014-09-26 00:00:00, 2014-10-03 00:00:00]",2014,10,10/3
1091,"



New Line Cinema
The Safran Company
Evergreen Media Group



",,"


July 15, 2013 (2013-07-15) (Cinerama Dome)
July 19, 2013 (2013-07-19) (United States)





",112 minutes[1],,$318 million[2],$20 million[2],,John R. Leonetti,United States,James Wan,Warner Bros. Pictures,Kirk M. Morri,,,English,,,Joseph Bishara,,"


Tony DeRosa-Grund
Peter Safran
Rob Cowan


",,,"


Vera Farmiga
Patrick Wilson
Ron Livingston
Lili Taylor


",,,"


Chad Hayes
Carey Hayes


",https://en.wikipedia.org/wiki/The_Conjuring,The Conjuring,"



New Line Cinema
The Safran Company
Evergreen Media Group



",318000000.0,<type 'float'>,20000000.0,<type 'float'>,"[2013-07-15 00:00:00, 2013-07-19 00:00:00]",2013,7,7/19
1092,,"



Regency Enterprises
TSG Entertainment



","


September 26, 2014 (2014-09-26) (NYFF)[1]
October 3, 2014 (2014-10-03) (United States)[1]





",149 minutes[2],"Gone Girl
by Gillian Flynn",$369.3 million[3],$61 million[3],,Jeff Cronenweth,United States,David Fincher,20th Century Fox,Kirk Baxter,,,English,,,"


Trent Reznor
Atticus Ross


",,"


Arnon Milchan
Reese Witherspoon
Ceán Chaffin
Joshua Donen


",Gillian Flynn,,"


Ben Affleck
Rosamund Pike
Neil Patrick Harris
Tyler Perry


",,,,https://en.wikipedia.org/wiki/Gone_Girl_(film),Gone Girl,"



Regency Enterprises
TSG Entertainment



",369300000.0,<type 'float'>,61000000.0,<type 'float'>,"[2014-09-26 00:00:00, 2014-10-03 00:00:00]",2014,10,10/3
1093,,"



Alcon Entertainment
Imagine Entertainment
Black Label Media
Reliance Entertainment



","


September 7, 2014 (2014-09-07) (TIFF)[1]
October 3, 2014 (2014-10-03)





",110 minutes[2],,$3.2 million[4],,,Ronald Plante,"


United States[3]
India[3]


",Philippe Falardeau,"


Warner Bros. Pictures (US)
Summit Entertainment (International)


",Richard Comeau,,,English,,,Martin Leon,,"


Ron Howard
Brian Grazer
Karen Kehela Sherwood
Molly Mickler Smith
Thad Luckinbill
Trent Luckinbill


",,,"


Reese Witherspoon
Arnold Oceng
Ger Duany
Emmanuel Jal
Corey Stoll
Sarah Baker
Kuoth Wiel


",,,Margaret Nagle,https://en.wikipedia.org/wiki/The_Good_Lie,The Good Lie,"



Alcon Entertainment
Imagine Entertainment
Black Label Media
Reliance Entertainment



",3200000.0,<type 'float'>,,,"[2014-09-07 00:00:00, 2014-10-03 00:00:00]",2014,10,10/3
1094,,"



Entertainment One
Stoney Lake Entertainment[1]



","


October 3, 2014 (2014-10-03)






",110 minutes[2],"Left Behind
by Tim LaHaye
and Jerry B. Jenkins",$14 million[4],$16 million[3][4],,Jack N. Green,United States,Vic Armstrong,Freestyle Releasing,Vic Armstrong,,,English,,,Jack Lenz,,"


Michael Walker
Paul LaLonde


",,,"


Nicolas Cage
Chad Michael Murray
Cassi Thomson
Nicky Whelan
Jordin Sparks


",,,"


Paul LaLonde
John Patus
Alan B. McElroy (story, uncredited)


",https://en.wikipedia.org/wiki/Left_Behind_(2014_film),Left Behind,"



Entertainment One
Stoney Lake Entertainment[1]



",14000000.0,<type 'float'>,16000000.0,<type 'float'>,[2014-10-03 00:00:00],2014,10,10/3
1095,,"
CodeBlack Films[1]
","


October 10, 2014 (2014-10-10)






",105 minutes[2],"Addicted
by Zane",$17.5 million[3],$5 million[1],,Joseph White,United States,Bille Woodruff,Lionsgate,Bruce Cannon,,,English,,,Anton Sanko,,Paul Hall,"Christina Welsh
Ernie Barbarash",,"


Sharon Leal
Boris Kodjoe
Tyson Beckford
Kat Graham
William Levy


",,,,https://en.wikipedia.org/wiki/Addicted_(2014_film),Addicted,"
CodeBlack Films[1]
",17500000.0,<type 'float'>,5000000.0,<type 'float'>,[2014-10-10 00:00:00],2014,10,10/10
1096,,"
Walt Disney Pictures
21 Laps Entertainment
The Jim Henson Company
","


October 6, 2014 (2014-10-06) (El Capitan Theatre)
October 10, 2014 (2014-10-10) (United States)





",81 minutes[2],"Alexander and the Terrible, Horrible, No Good, Very Bad Day
by Judith Viorst
Ray Cruz",$101.4 million[4],$28 million[3],,Terry Stacey,United States,Miguel Arteta,"Walt Disney Studios
Motion Pictures",Pamela Martin,,,English,,,Christophe Beck,,"Shawn Levy
Dan Levine
Lisa Henson",Rob Lieber[1],,"Ed Oxenbould
Steve Carell
Jennifer Garner
Dylan Minnette
Kerris Dorsey
Bella Thorne",,,,"https://en.wikipedia.org/wiki/Alexander_and_the_Terrible,_Horrible,_No_Good,_Very_Bad_Day_(film)","Alexander and the Terrible, Horrible, No Good, Very Bad Day","
Walt Disney Pictures
21 Laps Entertainment
The Jim Henson Company
",101400000.0,<type 'float'>,28000000.0,<type 'float'>,"[2014-10-06 00:00:00, 2014-10-10 00:00:00]",2014,10,10/10
1097,,"



Legendary Pictures
Michael De Luca Productions



","October 10, 2014",92 minutes[2],"Dracula
by Bram Stoker",$217.1 million[3],$70 million[3],,John Schwartzman,United States,Gary Shore,Universal Pictures,Richard Pearson,,,English,,,Ramin Djawadi[1],,Michael De Luca,"Matt Sazama
Burk Sharpless",,"


Luke Evans
Dominic Cooper
Sarah Gadon
Art Parkinson
Charles Dance


",,,,https://en.wikipedia.org/wiki/Dracula_Untold,Dracula Untold,"



Legendary Pictures
Michael De Luca Productions



",217100000.0,<type 'float'>,70000000.0,<type 'float'>,[],NA,NA,NA
1098,"



Village Roadshow Pictures[1]
RatPac-Dune Entertainment
Team Downey
Big Kid Pictures



",,"


September 4, 2014 (2014-09-04) (TIFF)
October 10, 2014 (2014-10-10) (United States)





",141 minutes[2],,$84.4 million[3],$50 million[3],,Janusz Kamiński,United States,David Dobkin,Warner Bros. Pictures,Mark Livolsi,,,English,,,Thomas Newman,,"


Susan Downey
David Gambino
David Dobkin


","


Nick Schenk
Bill Dubuque


",,"


Robert Downey Jr.
Robert Duvall
Vera Farmiga
Vincent D'Onofrio
Jeremy Strong
Dax Shepard
Leighton Meester
Billy Bob Thornton


","


Nick Schenk
David Dobkin


",,,https://en.wikipedia.org/wiki/The_Judge_(2014_film),The Judge,"



Village Roadshow Pictures[1]
RatPac-Dune Entertainment
Team Downey
Big Kid Pictures



",84400000.0,<type 'float'>,50000000.0,<type 'float'>,"[2014-09-04 00:00:00, 2014-10-10 00:00:00]",2014,10,10/10
1099,"



Bold Films
Blumhouse Productions
Right of Way Films



",,"


January 16, 2014 (2014-01-16) (Sundance)
October 10, 2014 (2014-10-10) (United States)





",106 minutes[1],,$49 million[2],$3.3 million[2],,Sharone Meir,United States,Damien Chazelle,Sony Pictures Classics,Tom Cross,,,English,,,Justin Hurwitz,,"


Jason Blum
Helen Estabrook
Michel Litvak
David Lancaster


",,,"


Miles Teller
J. K. Simmons
Paul Reiser


",,,Damien Chazelle,https://en.wikipedia.org/wiki/Whiplash_(2014_film),Whiplash,"



Bold Films
Blumhouse Productions
Right of Way Films



",49000000.0,<type 'float'>,3300000.0,<type 'float'>,"[2014-01-16 00:00:00, 2014-10-10 00:00:00]",2014,10,10/10
1100,,"
Reel FX Creative Studios
20th Century Fox Animation
","


October 12, 2014 (2014-10-12) (L.A. Live)
October 17, 2014 (2014-10-17) (United States)





",95 minutes[2],,$100 million[5],$50 million[5],,,United States[3][4],Jorge R. Gutierrez,20th Century Fox,Ahren Shaw[1],,,English,,,Gustavo Santaolalla,,"Aaron Berger
Brad Booker
Guillermo del Toro
Carina Schulze[1]",,,"Diego Luna
Zoe Saldana
Channing Tatum
Christina Applegate
Ice Cube
Ron Perlman
Kate del Castillo",,,"Jorge R. Gutierrez
Doug Langdale",https://en.wikipedia.org/wiki/The_Book_of_Life_(2014_film),The Book of Life,"
Reel FX Creative Studios
20th Century Fox Animation
",100000000.0,<type 'float'>,50000000.0,<type 'float'>,"[2014-10-12 00:00:00, 2014-10-17 00:00:00]",2014,10,10/17
